,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0041200306,0,12,0,1,8:36 PM,12:00,,Start of 1st Period (8:36 PM EST),,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0041200306,1,10,0,1,8:36 PM,12:00,Jump Ball Hibbert vs. Bosh: Tip to Haslem,,,,,4.0,201579,Roy Hibbert,1610612754.0,Indiana,Pacers,IND,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,0
2,0041200306,2,2,1,1,8:36 PM,11:45,,,MISS Bosh 4' Jump Shot,,,5.0,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
3,0041200306,3,4,0,1,8:36 PM,11:44,West REBOUND (Off:0 Def:1),,,,,4.0,2561,David West,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
4,0041200306,4,2,1,1,8:36 PM,11:22,MISS Hibbert 9' Jump Shot,,,,,4.0,201579,Roy Hibbert,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
5,0041200306,5,4,0,1,8:36 PM,11:21,,,James REBOUND (Off:0 Def:1),,,5.0,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
6,0041200306,6,2,1,1,8:36 PM,11:08,,,MISS Haslem 15' Jump Shot,,,5.0,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
7,0041200306,7,4,0,1,8:37 PM,11:07,George REBOUND (Off:0 Def:1),,,,,4.0,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
8,0041200306,8,2,1,1,8:37 PM,10:55,MISS Hill 12' Jump Shot,,,,,4.0,201588,George Hill,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
9,0041200306,9,4,0,1,8:37 PM,10:53,,,James REBOUND (Off:0 Def:2),,,5.0,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
10,0041200306,10,1,1,1,8:37 PM,10:45,,,Chalmers 25' 3PT Jump Shot (3 PTS) (James 1 AST),3 - 0,-3,5.0,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
11,0041200306,11,6,1,1,8:37 PM,10:29,,,Bosh P.FOUL (P1.T1),,,5.0,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,4,2561,David West,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,0
12,0041200306,12,5,11,1,8:38 PM,10:15,PACERS Turnover: Shot Clock (T#1),,,,,2.0,1610612754,,,,,,0,0,,,,,,1,0,,,,,,0
13,0041200306,13,2,1,1,8:38 PM,10:05,,,MISS Wade 20' Jump Shot,,,5.0,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
14,0041200306,14,4,0,1,8:38 PM,10:04,George REBOUND (Off:0 Def:2),,,,,4.0,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
15,0041200306,15,2,5,1,8:38 PM,9:51,MISS West 3' Layup,,,,,4.0,2561,David West,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
16,0041200306,16,4,0,1,8:38 PM,9:49,,,James REBOUND (Off:0 Def:3),,,5.0,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
17,0041200306,17,1,42,1,8:38 PM,9:43,,,James 1' Driving Layup (2 PTS),5 - 0,-5,5.0,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
18,0041200306,18,1,84,1,8:39 PM,9:21,Hill 11' Running Bank Shot (2 PTS),,,5 - 2,-3,4.0,201588,George Hill,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
19,0041200306,19,2,1,1,8:39 PM,8:53,,,MISS Haslem 18' Jump Shot,,,5.0,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
20,0041200306,20,4,0,1,8:39 PM,8:52,George REBOUND (Off:0 Def:3),,,,,4.0,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
