,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0041200173,0,12,0,1,9:47 PM,12:00,,Start of 1st Period (9:47 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0041200173,1,10,0,1,9:48 PM,12:00,Jump Ball Gasol vs. Jordan: Tip to Butler,,,,,4,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,5,201599,DeAndre Jordan,1610612746.0,Los Angeles,Clippers,LAC,5,2406,Caron Butler,1610612746.0,Los Angeles,Clippers,LAC,0
2,0041200173,2,1,1,1,9:48 PM,11:48,,,Griffin 4' Jump Shot (2 PTS) (Billups 1 AST),2 - 0,-2,5,201933,Blake Griffin,1610612746.0,Los Angeles,Clippers,LAC,5,1497,Chauncey Billups,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0
3,0041200173,3,2,47,1,9:48 PM,11:29,MISS Gasol 10' Turnaround Jump Shot,,,,,4,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,0
4,0041200173,4,4,0,1,9:48 PM,11:27,,,Paul REBOUND (Off:0 Def:1),,,5,101108,Chris Paul,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0,0,,,,,,0
5,0041200173,5,2,1,1,9:49 PM,11:05,Conley BLOCK (1 BLK),,MISS Billups 11' Jump Shot,,,5,1497,Chauncey Billups,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,4,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0
6,0041200173,6,4,0,1,9:49 PM,11:04,Allen REBOUND (Off:0 Def:1),,,,,4,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,0
7,0041200173,7,5,1,1,9:49 PM,10:59,Allen Bad Pass Turnover (P1.T1),,Paul STEAL (1 STL),,,4,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,5,101108,Chris Paul,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0
8,0041200173,8,2,1,1,9:49 PM,10:36,,,MISS Griffin 17' Jump Shot,,,5,201933,Blake Griffin,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0,0,,,,,,0
9,0041200173,9,4,0,1,9:49 PM,10:34,Conley REBOUND (Off:0 Def:1),,,,,4,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,0
